"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2020,202005,"May 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,42065,NA,252579,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,35169,NA,175843,NA,NA,0
"HS",2020,202007,"July 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,3608,NA,13421,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,14044,NA,51594,NA,NA,0
"HS",2020,202009,"September 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,44424,NA,249638,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,59533,NA,356858,NA,NA,0
"HS",2020,202011,"November 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,4900,NA,24725,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,6625,NA,36158,NA,NA,0
"HS",2020,202001,"January 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,326,NA,1600,NA,NA,0
"HS",2020,202002,"February 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,1272,NA,7700,NA,NA,0
"HS",2020,202003,"March 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,695,NA,4600,NA,NA,0
"HS",2020,202004,"April 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,351,NA,1900,NA,NA,0
"HS",2020,202005,"May 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,467,NA,2200,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,460,NA,3700,NA,NA,0
"HS",2020,202007,"July 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5627,NA,23600,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5523,NA,21800,NA,NA,0
"HS",2020,202009,"September 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,4432,NA,22000,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,513,NA,2500,NA,NA,0
"HS",2020,202011,"November 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,801,NA,3900,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,393,NA,1900,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",268,"Georgia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,18624,NA,119028,NA,NA,0
"HS",2020,202011,"November 2020",6,1,1,"Imports",268,"Georgia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,19013,NA,121394,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",268,"Georgia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,162,NA,952,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",376,"Israel",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,3176,NA,14000,NA,NA,0
"HS",2020,202007,"July 2020",6,1,1,"Imports",376,"Israel",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5445,NA,24000,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",376,"Israel",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,4991,NA,22000,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",376,"Israel",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,6806,NA,30000,NA,NA,0
"HS",2020,202001,"January 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5296,NA,19310,NA,NA,0
"HS",2020,202002,"February 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,3859,NA,14658,NA,NA,0
"HS",2020,202004,"April 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5285,NA,6014,NA,NA,0
"HS",2020,202005,"May 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,3652,NA,17578,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,2059,NA,7117,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,1,NA,15,NA,NA,0
"HS",2020,202009,"September 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,3009,NA,12391,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,2892,NA,12472,NA,NA,0
"HS",2020,202011,"November 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,4,NA,43,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,1939,NA,8667,NA,NA,0
"HS",2020,202001,"January 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,2,NA,23,NA,NA,0
"HS",2020,202002,"February 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,2,NA,23,NA,NA,0
"HS",2020,202004,"April 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,7,NA,75,NA,NA,0
"HS",2020,202005,"May 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5,NA,46,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,2,NA,18,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,7,NA,76,NA,NA,0
"HS",2020,202009,"September 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5,NA,39,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,7,NA,109,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",705,"Slovenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,5,NA,40,NA,NA,0
"HS",2020,202001,"January 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,571,NA,6068,NA,NA,0
"HS",2020,202003,"March 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,747,NA,7410,NA,NA,0
"HS",2020,202004,"April 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,1318,NA,11242,NA,NA,0
"HS",2020,202005,"May 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,1278,NA,10085,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,616,NA,5272,NA,NA,0
"HS",2020,202007,"July 2020",6,1,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,527,NA,4803,NA,NA,0
"HS",2020,202001,"January 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,450,NA,2982,NA,NA,0
"HS",2020,202002,"February 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,30,NA,262,NA,NA,0
"HS",2020,202003,"March 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,80,NA,523,NA,NA,0
"HS",2020,202004,"April 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,40,NA,326,NA,NA,0
"HS",2020,202005,"May 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,20,NA,130,NA,NA,0
"HS",2020,202006,"June 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,30,NA,203,NA,NA,0
"HS",2020,202007,"July 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,20210,NA,124366,NA,NA,0
"HS",2020,202008,"August 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,60,NA,340,NA,NA,0
"HS",2020,202009,"September 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,10,NA,68,NA,NA,0
"HS",2020,202010,"October 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,20150,NA,125000,NA,NA,0
"HS",2020,202011,"November 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,6200,NA,29787,NA,NA,0
"HS",2020,202012,"December 2020",6,1,1,"Imports",860,"Uzbekistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",NA,NA,NA,NA,NA,NA,737,NA,3248,NA,NA,0
